"chr","chromStart","chromEnd","name","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","geneID","ReadsCount.input.Control","ReadsCount.IP.Control","ReadsCount.input.Treated","ReadsCount.IP.Treated","ModLog2FC_control","ModLog2FC_treated","DiffModLog2FC","pvalue","padj"
"chr1",43272872,43272947,"peak_4862",2.37090223222683,"-",43272872,43272947,0,1,"75","0","374969",27,82,24,32,2.3823014056118,3.51573409192584,0.408730224333364,0.0554149607402605,0.193324685042074
"chrX",48826151,48826501,"peak_4863",1.31502226603659,"-",48826151,48826501,0,1,"350","0","3750",21,202,16,122,2.89697703761323,3.67365101255678,0.22737979790687,0.179086487361244,0.401919292245846
"chr1",156884584,156884859,"peak_4864",2.7115628820697,"+",156884584,156884859,0,1,"275","0","375033",47,525,11,111,3.36344208927349,4.47383395466305,0.552299439763415,0.0392464659453567,0.152664562464051
"chr1",168211782,168250321,"peak_4865",1.34198381137817,"+",168211782,168250321,0,2,"306,44","0,38495","375035,9095",35,210,78,92,2.93642231136914,2.39397401359799,-0.264958783630707,0.173737769501168,0.394477846875809
"chr1",222801378,222801428,"peak_4866",0.724694966313822,"+",222801378,222801428,0,1,"50","0","375056",24,82,55,51,2.5493160114384,3.01302243202599,0.147877799506439,0.368239316650996,0.605124974618558
"chr1",222803003,222803178,"peak_4867",0.508352230407013,"+",222803003,222803178,0,1,"175","0","375056",64,262,162,224,2.34653275081539,2.5492153545937,0.119828510683885,0.488175531023919,0.703024937211527
"chr1",222803228,222803528,"peak_4868",7.4713614452241,"+",222803228,222803528,0,1,"300","0","375056",89,813,166,736,3.55701432710716,4.3323664174672,0.678268542717509,0.000472199335782296,0.00563502823586696
"chr1",222838863,222839088,"peak_4869",4.16229693407913,"+",222838863,222839088,0,1,"225","0","375056",68,425,133,340,3.21205747743518,3.91825358517211,0.553001176065326,0.009254724609207,0.0558500764562825
"chr2",97911144,97911319,"peak_4870",0,"+",97911144,97911319,0,1,"175","0","375248",2,48,3,41,5.14914427405078,6.32931247318969,0.0596600479486082,0.411566921700909,NA
"chr5",43506127,43506177,"peak_4871",0,"-",43506127,43506177,0,1,"50","0","375444",6,84,10,7,4.43093087273944,2.15743420596756,-0.306743304196555,0.0306961768557759,NA
"chr5",175716677,175717002,"peak_4872",0.886884031099456,"+",175716677,175717002,0,1,"325","0","375484",24,268,16,87,3.68165264257022,4.26644632828795,0.173887088987015,0.2990160851925,0.540780849861063
"chr6",58273047,58273097,"peak_4873",0,"-",58273047,58273097,0,1,"50","0","375513",5,36,5,25,2.9672366244276,3.89244313590059,0.0770367889697992,0.40405467597817,NA
"chr6",58272947,58272997,"peak_4874",0,"-",58272947,58272997,0,1,"50","0","375513",4,36,3,24,3.45363287280218,5.02737512683972,0.104607403728581,0.227980333349741,NA
"chr6",58256557,58272522,"peak_4875",0,"-",58256557,58272522,0,2,"12,163","0,15802","375513",5,64,9,30,4.38209844680918,4.56743312213767,0.0215415944855233,0.843856998803691,NA
"chr1",210856856,210857031,"peak_4876",0.091077287632811,"-",210856856,210857031,0,1,"175","0","3756",45,360,24,79,2.78968469365579,2.71616805869597,-0.0253782612329053,0.876988127889169,0.938821451702606
"chr1",210856681,210856831,"peak_4877",0.398938181300085,"-",210856681,210856831,0,1,"150","0","3756",38,272,23,45,3.01384598940629,2.71654236396035,-0.0899829304946074,0.567678720952681,0.758416269716732
"chr1",210856506,210856556,"peak_4878",0,"-",210856506,210856556,0,1,"50","0","3756",14,102,9,15,3.1256451013341,2.71223814236382,-0.0612512804122223,0.618999303180163,NA
"chr1",210855956,210856231,"peak_4879",7.62981718249952,"-",210855956,210856231,0,1,"275","0","3756",11,237,19,31,4.47701610663925,2.11914915127935,-1.92899237588548,0.000412154530368192,0.00504889299701036
"chr1",210852081,210852256,"peak_4880",0,"-",210852081,210852256,0,1,"175","0","3756",4,110,7,16,5.20534765290049,3.48749018259539,-0.190524679764589,0.104024941898506,NA
"chr9",72333162,72333537,"peak_4881",3.00817096703291,"-",72333162,72333537,0,1,"375","0","375743",52,1193,61,580,4.99700771068573,5.64152940070458,0.462615242711365,0.0287354703468446,0.124294040706681
"chr1",990423,991198,"peak_4882",0.862479639575839,"+",990423,991198,0,1,"775","0","375790",969,13873,740,5750,3.28966564103196,3.37542878359613,0.0825054354625371,0.308023056750527,0.550006418698752
"chr2",155555467,155555742,"peak_4883",0.433909696360493,"+",155555467,155555742,0,1,"275","0","3760",21,335,5,47,3.85866107825747,4.34286350258624,0.0782235699752783,0.54149406498189,0.740252982732745
"chr2",155711404,155711679,"peak_4884",0.903778485430078,"+",155711404,155711679,0,1,"275","0","3760",10,174,7,16,4.72134085329423,3.81786421921012,-0.126487555361039,0.293134918505409,0.534485055316572
"chr2",155711729,155711779,"peak_4885",0,"+",155711729,155711779,0,1,"50","0","3760",5,97,1,8,4.83913281674824,5.44686638367329,0.0291778453556316,0.686514043822808,NA
"chr12",21926232,21926382,"peak_4886",0,"-",21926232,21926382,0,1,"150","0","3764",16,66,15,68,2.16848699315987,3.77412983139373,0.733998716247461,0.0173134833326618,NA
"chr12",21918738,21919038,"peak_4887",0.598447910885292,"-",21918738,21919038,0,1,"300","0","3764",16,149,24,48,3.51076255779039,3.03645753387057,-0.119495335167944,0.431024006895594,0.660464117910367
"chr12",21918588,21918638,"peak_4888",0,"-",21918588,21918638,0,1,"50","0","3764",4,49,15,12,4.35741668707704,2.60796158568183,-0.218166932722539,0.0919576115509226,NA
"chr19",17615442,17615767,"peak_4889",0.873734786340657,"+",17615442,17615767,0,1,"325","0","376497",20,249,29,210,3.54991714446422,4.04027001293025,0.177678386943065,0.303409582510297,0.545732252412848
"chr2",113088749,113089074,"peak_4890",0.802691207029783,"+",113088749,113089074,0,1,"325","0","376940",6,126,29,101,4.85719063947279,4.16821507287194,-0.143545024239805,0.334678523097294,0.573278783737631
"chr2",113089774,113089974,"peak_4891",0,"+",113089774,113089974,0,1,"200","0","376940",10,92,15,34,3.3963174103143,2.99225231533411,-0.0698267048391645,0.589443019505776,NA
"chr19",48955983,48956058,"peak_4892",0.241083210746578,"+",48955983,48956058,0,1,"75","0","3770,83743",131,797,95,221,2.54472289175916,2.44981451878567,-0.0608486050070694,0.710572271676908,0.846109793869237
"chr19",48956083,48956733,"peak_4893",1.99012360824149,"+",48956083,48956733,0,1,"650","0","3770,83743",426,7148,331,2071,3.87053576827949,3.66060410419536,-0.188293837039191,0.0833868754650222,0.251717319776492
"chr17",68128886,68129286,"peak_4894",0.238514407478862,"+",68128886,68129286,0,1,"400","0","3773",19,223,51,155,3.88190506560574,3.71600447297335,-0.0589344435729006,0.71428846731576,0.847617684104955
"chr17",68129311,68129536,"peak_4895",0.158247821011881,"+",68129311,68129536,0,1,"225","0","3773",19,120,34,64,3.1059519040943,3.24794685997767,0.0380110286843504,0.798909613067106,0.896112755292722
"chr1",215408349,215408574,"peak_4896",0.681073664419421,"+",215408349,215408574,0,1,"225","0","3776",22,175,34,59,3.29331073302887,2.8550625134297,-0.143376991814957,0.3888295506696,0.623700938796509
"chr3",57582900,57583050,"peak_4897",0.478770587411102,"-",57582900,57583050,0,1,"150","0","378",205,738,160,229,1.58927534729432,1.43785906716859,-0.105993118275845,0.504389033978979,0.717588866837042
"chr11",65266482,65266732,"peak_4898",13.0173941883663,"+",65266482,65266732,0,1,"250","0","378938",144,1115,537,577,3.57650246296653,2.77395423382882,-0.742418278712486,5.44486008297832e-06,0.000120607380194191
"chr11",65267207,65267282,"peak_4899",16.328626766073,"+",65267207,65267282,0,1,"75","0","378938",2539,5731,3086,1507,1.71144894137928,2.12485728757806,0.398828127358695,4.02534101832457e-07,1.21504833713466e-05
"chr11",65267657,65268432,"peak_4900",328.905840428352,"+",65267657,65268432,0,1,"775","0","378938",7629,75026,8800,34226,3.83995363427462,4.47364122508902,0.63257518629357,5.03019725678897e-103,9.76059475707333e-100
"chr17",41477069,41478044,"peak_4901",0.244116979529559,"+",41477069,41478044,0,1,"975","0","379",60,1008,97,757,3.86210787731201,3.96231787393141,0.0556369714428403,0.70737320251691,0.8443324227717
"chr2",26205063,26205213,"peak_4902",1.74801289715698,"-",26205063,26205213,0,1,"150","0","3797",26,179,31,234,1.95940075207561,2.73679316042519,0.32339809420724,0.107092693530913,0.29771155089883
"chr2",26204288,26204638,"peak_4903",0.233026950677294,"-",26204288,26204638,0,1,"350","0","3797",84,764,151,577,2.90338914194721,2.81804100607702,-0.100689845213123,0.718686663225138,0.850847834851774
"chr2",26178481,26203263,"peak_4904",0.614872970484898,"-",26178481,26203263,0,3,"51,102,22","0,730,24760","3797",88,357,133,262,1.91102896151849,2.12975378126468,0.137271896571344,0.420383345394846,0.652987386650783
"chr2",26151029,26151429,"peak_4905",0.523147309690176,"-",26151029,26151429,0,1,"400","0","3797",67,651,150,466,3.40586938154721,3.22539974377518,-0.117966777986526,0.479539377637217,0.695852140707193
"chr2",26149954,26150254,"peak_4906",0.665947377530016,"-",26149954,26150254,0,1,"300","0","3797",22,186,49,114,3.20434344101509,2.81208908658315,-0.146670747539822,0.39546044564481,0.630274684714909
"chr11",108004550,108004625,"peak_4907",2.11577946452732,"+",108004550,108004625,0,1,"75","0","38",63,185,97,125,1.90614114284842,2.52397810074595,0.376251534873536,0.0724837425814941,0.230720889280071
"chr14",50360458,50361233,"peak_4908",0.273789025297842,"+",50360458,50361233,0,1,"775","0","382",672,14171,580,4287,4.5274849699194,4.48855701907824,-0.0384384615211881,0.672498059241093,0.827144318306029
"chr3",122145322,122145547,"peak_4909",1.33778486901327,"-",122145322,122145547,0,1,"225","0","3836",63,372,117,115,3.26393363075889,2.81055332300203,-0.259637862533077,0.174448056992694,0.395627641174173
"chr3",122144347,122144472,"peak_4910",0,"-",122144347,122144472,0,1,"125","0","3836",19,87,27,28,2.79863336708117,2.686371222611,-0.0232759757883428,0.864598387675535,NA
"chr17",45759976,45760051,"peak_4911",0.101614848833109,"+",45759976,45760051,0,1,"75","0","3837",358,1198,268,245,2.20751666414975,2.24017616164789,0.0249385819148981,0.863881563495138,0.931989205941268
"chr17",66032575,66033253,"peak_4912",2.87873092607133,"+",66032575,66033253,0,2,"97,28","0,650","3838",467,2315,470,410,3.05543226899902,2.74000179501288,-0.275581748630631,0.0330042138259115,0.135961404359461
"chr13",50275442,50275717,"peak_4913",3.52358277231967,"-",50275442,50275717,0,1,"275","0","3839",39,258,72,52,3.48777556484542,2.51383194304548,-0.647150917058491,0.0169124499043299,0.0869552670756804
"chr5",72144300,72147120,"peak_4914",4.40158781910046,"+",72144300,72147120,0,2,"25,50","0,2770","3842",118,275,124,120,1.88009030670877,2.69235770377037,0.62599962020068,0.00743131491500688,0.0473140405668252
"chr13",98674346,98674521,"peak_4915",3.88170455837712,"+",98674346,98674521,0,1,"175","0","3843",176,469,152,150,2.06834411521049,2.71518937564134,0.50800510427961,0.012096934425792,0.0678407270514649
"chr12",25398210,25398260,"peak_4916",0,"-",25398210,25398260,0,1,"50","0","3845",12,60,20,27,3.10724201403583,3.51746081666833,0.0596182562169436,0.619803288354205,NA
"chr12",53294443,53294968,"peak_4917",0.0827101075760806,"-",53294443,53294968,0,2,"24,26","0,499","3856",200,609,313,295,1.8291285501657,1.79960505867449,-0.0214231180783336,0.8879024180339,0.944282142363246
"chr11",58384973,58385448,"peak_4918",0.281590900924313,"+",58384973,58385448,0,1,"475","0","386607,80829",224,2139,241,675,3.50209781730614,3.42889073493399,-0.0600198578819854,0.664879397696188,0.822683320552023
"chr5",153770728,153770878,"peak_4919",0.509994489627423,"-",153770728,153770878,0,1,"150","0","386627",12,77,21,63,2.84801633896945,3.31117016827362,0.0973778864594257,0.487231279128021,0.702225120012171
"chr3",49756916,49757016,"peak_4920",0,"-",49756916,49757016,0,1,"100","0","386724",2,95,4,34,4.87390746499366,3.20125456164202,-0.112039323553909,0.213763428942765,NA
"chr3",49756841,49756891,"peak_4921",0,"-",49756841,49756891,0,1,"50","0","386724",3,78,4,27,4.13616997321038,3.14382172924708,-0.0731501382932973,0.418066323939197,NA
"chr3",49754991,49755266,"peak_4922",0.940166957979217,"-",49754991,49755266,0,1,"275","0","386724",6,179,9,69,4.44130691410008,3.52998309088973,-0.137179098045645,0.280193371583602,0.521172563478549
"chr6",28219766,28219816,"peak_4923",0,"-",28219766,28219816,0,1,"50","0","387032",4,35,7,42,3.14990111006959,3.9571316059967,0.0729028662502691,0.451246861536349,NA
"chr6",28212739,28212939,"peak_4924",0,"-",28212739,28212939,0,1,"200","0","387032",5,74,13,34,4.46113492936274,3.96455772355518,-0.0618912161891089,0.585085404864496,NA
"chr6",118886987,118887287,"peak_4925",0.248667161900343,"-",118886987,118887287,0,1,"300","0","387119",3,102,14,105,5.43986155218343,5.06465062821047,-0.04181913665161,0.699572894645258,0.841673638870076
"chr6",170103031,170103356,"peak_4926",2.02823483594558,"+",170103031,170103356,0,1,"325","0","387263",37,282,56,190,3.31401689607672,3.98010512869093,0.371159415383781,0.0801516347422059,0.245154842455511
"chr1",46827471,46827646,"peak_4927",0.126523585449732,"+",46827471,46827646,0,1,"175","0","387338",49,183,52,62,2.18185194916218,2.27092777479258,0.0343841333417976,0.838208706260889,0.916036134878454
"chr1",6309980,6310030,"peak_4928",0,"-",6309980,6310030,0,1,"50","0","387509",3,96,5,120,3.43048459374446,2.90481802167474,-0.0447365458570105,0.641007160081275,NA
"chr1",6308980,6309080,"peak_4929",0.254955902966952,"-",6308980,6309080,0,1,"100","0","387509",10,107,18,123,2.80986109392004,3.07060535631046,0.055028125647595,0.692470439779395,0.838012748751364
"chr20",48700774,48713314,"peak_4930",0.824840675177307,"-",48700774,48713314,0,3,"17,52,106","0,12245,12434","387522,7335",72,323,200,175,2.82104042170434,2.54166027353457,-0.174686784885506,0.323644275189956,0.564544544748823
"chr20",48699160,48699210,"peak_4931",2.47060463967143,"-",48699160,48699210,0,1,"50","0","387522,7335",88,203,125,86,1.96548198828317,2.61679372596745,0.421352938167242,0.0498393783413002,0.180415520675723
"chr1",166888115,166888315,"peak_4932",0.148612316924802,"-",166888115,166888315,0,1,"200","0","387597",4,73,35,165,4.90345252186365,5.09861054286494,0.0291811852656203,0.810064931109168,0.902117764189755
"chr10",21804158,21804333,"peak_4933",0,"-",21804158,21804333,0,1,"175","0","387640",5,96,1,8,4.68671050278817,5.1914236336145,0.0185537382464005,0.73732498766285,NA
"chr10",29709683,29710033,"peak_4934",1.06708384306597,"+",29709683,29710033,0,1,"350","0","387647",23,151,67,149,3.35519842488277,3.85835171151529,0.213144662460847,0.240313989392195,0.477282768696639
"chr10",29710258,29710308,"peak_4935",0,"+",29710258,29710308,0,1,"50","0","387647",14,69,30,46,2.52432625840186,2.5012641116716,-0.00480584938362646,0.970576565473015,NA
"chr10",29710958,29711233,"peak_4936",0.268041548129588,"+",29710958,29711233,0,1,"275","0","387647",30,176,61,123,2.81275994850533,2.98458174701678,0.0693114164150771,0.680226264515376,0.830446107754898
"chr11",74202997,74203147,"peak_4937",0,"-",74202997,74203147,0,1,"150","0","387787",8,67,13,25,3.63817772731776,3.51429275155601,-0.0186230275345547,0.87978487976466,NA
"chr13",26620259,26620934,"peak_4938",3.72460365730859,"-",26620259,26620934,0,1,"675","0","387914",129,1425,357,1656,3.69235842907058,4.11013456952439,0.319233577603408,0.01391612336069,0.0756454093176118
"chr13",39622690,39622840,"peak_4939",2.37666366855867,"+",39622690,39622840,0,1,"150","0","387921",13,62,38,89,2.95562954047792,4.05961747671747,0.389929890460683,0.0550551731199213,0.192554177941412
"chr2",20647084,20647134,"peak_4940",3.71112200773246,"+",20647084,20647134,0,1,"50","0","388",14,134,7,299,1.28841646046523,3.10351282062298,0.936238487538088,0.0141032009216263,0.0763556112397425
"chr2",20647359,20647659,"peak_4941",11.5249196574318,"+",20647359,20647659,0,1,"300","0","388",65,956,152,2322,3.305980324486,4.30551767303295,0.929334798916035,1.79785778174292e-05,0.000339354400748441
"chr2",20647859,20648184,"peak_4942",22.631366023342,"+",20647859,20648184,0,1,"325","0","388",67,954,117,2837,3.00393851303707,4.40835779339292,1.32903612535009,3.29975768352959e-09,1.53914658873097e-07
"chr2",20648234,20648284,"peak_4943",4.78322838746403,"+",20648234,20648284,0,1,"50","0","388",15,76,28,168,2.41439788936971,4.04444858157192,1.09675197253849,0.00520679691624895,0.0363165662699118
"chr2",20648484,20648709,"peak_4944",2.4586540880878,"+",20648484,20648709,0,1,"225","0","388",18,291,82,645,4.39380127433087,5.18555095275806,0.427140940802049,0.0504385252843736,0.181916197884384
"chr15",40627427,40627627,"peak_4945",0.651511094841806,"-",40627427,40627627,0,1,"200","0","388115",126,869,50,275,1.9283262203303,2.2033860617413,0.147267758868658,0.403574816717373,0.636613168615276
"chr15",40627177,40627402,"peak_4946",2.48516072863973,"-",40627177,40627402,0,1,"225","0","388115",121,783,54,266,2.15441697212596,2.7392315002035,0.405207697456847,0.0491336898558928,0.178604368295943
"chr15",40626302,40626452,"peak_4947",0.00851867231348155,"-",40626302,40626452,0,1,"150","0","388115",99,573,47,108,2.52849436319168,2.52311997778783,-0.00296102190245283,0.987551912056803,0.994112704746617
"chr15",84868699,84868874,"peak_4948",0,"-",84868699,84868874,0,1,"175","0","388152,642423",5,109,2,59,3.19325143466423,3.76514019096767,0.0395116259306968,0.657049848378825,NA
"chr16",46836558,46836808,"peak_4949",0.775288289806342,"-",46836558,46836808,0,1,"250","0","388272",17,199,65,128,4.23909401880644,3.78783675451272,-0.164113528413964,0.34549742526816,0.584271859166103
"chr16",57850692,57850831,"peak_4950",0,"+",57850692,57850831,0,1,"139","0","388282",5,83,1,25,4.11955814777169,5.98455978114238,0.106442961045634,0.197053654338364,NA
"chr17",42980023,42980073,"peak_4951",0,"+",42980023,42980073,0,1,"50","0","388389",4,64,12,71,3.43603759490777,2.95425142069875,-0.0576176182951915,0.607393332394691,NA
